text,processed_text,category
How do you do currency exchanges?,how do you do currency exchanges,exchange_rate
Can you explain your exchange rates basis?,can you explain your exchange rates basis,exchange_rate
How did you guys get your exchange rate?,how did you guys get your exchange rate,exchange_rate
Can you tell me your exchange rates?,can you tell me your exchange rates,exchange_rate
Could you tell me what your exchange rates are?,could you tell me what your exchange rates are,exchange_rate
Does this app have the same exchange rate as third parties?,does this app have the same exchange rate as third parties,exchange_rate
what are your exchange rates at?,what are your exchange rates at,exchange_rate
How is the current exchange rate?,how is the current exchange rate,exchange_rate
What is the system for determining the exchange rate?,what is the system for determining the exchange rate,exchange_rate
I am travelling and I was wondering what your exchange rates are,i am travelling and i was wondering what your exchange rates are,exchange_rate
How can I tell what foreign exchange rate I will get?,how can i tell what foreign exchange rate i will get,exchange_rate
Tell me your opinion on the exchange rate.,tell me your opinion on the exchange rate,exchange_rate
I'd like to know what you guys look at to decide an exchange rate,i d like to know what you guys look at to decide an exchange rate,exchange_rate
How does the exchange rate work on this app?,how does the exchange rate work on this app,exchange_rate
where do you find your exchange rates?,where do you find your exchange rates,exchange_rate
I want to know your exchange rates.,i want to know your exchange rates,exchange_rate
What exchange rate is it?,what exchange rate is it,exchange_rate
What is the source of your exchange rates?,what is the source of your exchange rates,exchange_rate
i need to know about exchange rates,i need to know about exchange rates,exchange_rate
Where do you get those exchange rates?,where do you get those exchange rates,exchange_rate
How do you determine the exchange rate?,how do you determine the exchange rate,exchange_rate
What foreign exchange rate will I get?,what foreign exchange rate will i get,exchange_rate
"Last Saturday, I was charged extra for the exchange rate on my payment. Is something wrong?",last saturday i was charged extra for the exchange rate on my payment is something wrong,card_payment_wrong_exchange_rate
"Hi, I am disappointed to see such a bad exchange rate and hope you can assist me. Would you be able to confirm the official interbank exchange rate for me?",hi i am disappointed to see such a bad exchange rate and hope you can assist me would you be able to confirm the official interbank exchange rate for me,card_payment_wrong_exchange_rate
